year_dateformat,Code,Quantity
2016-05-01,BL,3
2016-06-01,BL,5
2016-07-01,BL,2
2016-08-01,BL,2
2016-09-01,BL,2
2016-10-01,BL,5
2016-11-01,BL,2
2017-01-01,BL,3
2017-02-01,BL,1
2017-04-01,BL,3
2017-05-01,BL,1
2017-07-01,BL,2
2017-08-01,BL,3
2017-09-01,BL,3
2017-10-01,BL,3
2017-12-01,BL,1
2018-05-01,BL,1
2018-12-01,BL,1
